"Episode","Step","Epsilon","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values ['listen', 'open-left', 'open-right']"
"285","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","24.0","[ 31.927858 -46.34512   16.386038]"
"285","9","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","23.0","[ 34.594772 -37.30743  -11.351677]"
"285","10","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","22.0","[ 36.50869     -0.56328267 -10.987147  ]"
"285","11","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","21.0","[ 39.80415     5.3228498 -28.69517  ]"
"285","12","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","20.0","[ 42.434063   5.550942 -38.411472]"
"285","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","19.0","[43.977524  -1.8601043 12.75327  ]"
"285","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","18.0","[ 42.971004  39.90799  -30.313837]"
"286","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[ 35.77669  -10.570199   3.79256 ]"
"286","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 38.83191  -29.947975  34.191757]"
"286","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 39.763885 -34.42355   17.752913]"
"286","3","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","7.0","[ 40.087467 -30.694187  51.510143]"
"286","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","6.0","[ 40.745583 -14.296064   9.808477]"
"286","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","5.0","[ 41.208157 -24.906956  39.504868]"
"286","6","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","15.0","[ 37.50573  -43.901344  43.971096]"
"286","7","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","14.0","[ 35.504948 -18.173956  19.704443]"
"286","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","13.0","[ 35.071484  -22.582394   -6.3192697]"
"286","9","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","12.0","[ 36.469543 -22.42203  -10.282616]"
"286","10","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","11.0","[38.29388    1.4098063 -3.709455 ]"
"286","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","10.0","[ 42.684723  17.332281 -25.773293]"
"286","12","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","9.0","[47.245884  -1.9516613 17.999876 ]"
"286","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","8.0","[44.547794  -5.3886795  9.3579235]"
"286","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","7.0","[43.87532   19.98317   -1.1604972]"
"287","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[33.79295   -7.2067094  5.275593 ]"
"287","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 37.39278  -28.839888  36.87259 ]"
"287","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 38.636932 -34.903057  21.46273 ]"
"287","3","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","7.0","[ 39.241577 -32.525387  54.481415]"
"287","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","6.0","[ 39.938454 -14.520995  11.244888]"
"287","5","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","16.0","[ 40.305847 -25.691153  42.992935]"
"287","6","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","15.0","[ 36.50234  -24.95012   23.796764]"
"287","7","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","14.0","[32.815765   0.7992872  1.5061986]"
"287","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","13.0","[ 33.569084 -11.028644 -13.421576]"
"287","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","12.0","[ 34.88363  -11.276557 -13.068017]"
"287","10","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","11.0","[ 41.247093 -17.018578  27.796017]"
"287","11","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","10.0","[ 43.83532    6.590339 -21.2457  ]"
"287","12","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","9.0","[44.74566  22.029913 -6.453309]"
"287","13","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","8.0","[44.760475  25.034286  -6.5951977]"
"287","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","7.0","[41.411682 12.405888 35.26468 ]"
"288","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[ 36.11873     2.8952384 -10.462381 ]"
"288","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 38.868988 -16.122831  24.879332]"
"288","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 39.574596 -31.111162  25.62354 ]"
"288","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[ 41.21881  -36.702312  34.799507]"
"288","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-5.0","[ 43.066578 -38.801365  29.746523]"
"288","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-6.0","[ 43.058937 -42.373512  41.86492 ]"
"288","6","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-7.0","[ 43.548363 -38.96017   34.078796]"
"288","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-8.0","[ 42.05363   -23.874386   -1.4226775]"
"288","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-9.0","[ 44.94634  -33.124462  32.379498]"
"288","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-10.0","[ 44.374588  -29.499405   -4.9629416]"
"288","10","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-11.0","[ 48.40831 -32.93109  42.35244]"
"288","11","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-12.0","[ 49.999077  -16.653057    4.8561444]"
"288","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-13.0","[51.71822  10.295842  8.803732]"
"288","13","0.01","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-3.0","[ 53.5901   -10.854539  29.450354]"
"288","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[47.41048  -4.605834 24.393162]"
"289","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[34.77326  -3.355018  9.245927]"
"289","1","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 35.824844 -19.788671  26.52138 ]"
"289","2","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[35.473858  -6.708101  -7.7977567]"
"289","3","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[36.24838  10.535241 -9.691947]"
"289","4","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[ 36.16657   18.20201  -20.256386]"
"289","5","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-6.0","[ 35.60559   27.67945  -15.372674]"
"289","6","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-7.0","[ 36.412415  32.330364 -32.508713]"
"289","7","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-8.0","[ 37.426857  29.46993  -27.838533]"
"289","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-9.0","[ 37.158756  32.804005 -24.317587]"
"289","9","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-10.0","[39.129795  9.072518 12.37884 ]"
"289","10","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-11.0","[ 37.198112  18.591093 -21.443134]"
"289","11","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-12.0","[ 37.718315  26.795534 -24.213272]"
"289","12","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-13.0","[ 36.320747  27.09183  -52.443073]"
"289","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-14.0","[ 32.92194   24.926207 -22.237669]"
"289","14","0.01","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","-4.0","[ 32.805023  36.252697 -58.200203]"
"290","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[ 29.223969    3.5274725 -18.531307 ]"
"290","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 31.358904 -12.512073  16.48579 ]"
"290","2","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[ 31.675577 -29.362305  17.851704]"
"290","3","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[ 32.58474    -7.6767616 -14.463043 ]"
"290","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[ 34.165733  14.910982 -25.291193]"
"290","5","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-6.0","[34.585884 -5.936785 17.462523]"
"290","6","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-7.0","[ 33.02099    9.144154 -24.066723]"
"290","7","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-8.0","[ 35.678516  16.67243  -30.655144]"
"290","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-9.0","[ 36.274994  17.671453 -32.392445]"
"290","9","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-10.0","[ 36.917072  17.69833  -15.035008]"
"290","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-11.0","[ 38.36289  31.34266 -37.13867]"
"290","11","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-12.0","[41.311783   6.0744567 22.290365 ]"
"290","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-13.0","[ 41.05147   20.53525  -38.722504]"
"290","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-14.0","[ 42.785156 -13.817187   6.824759]"
"290","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-15.0","[ 37.058006  11.692785 -25.483006]"
"291","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[ 25.699297 -17.673992 -17.304142]"
"291","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 30.028893 -36.49746   18.38458 ]"
"291","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 33.260284  -48.13731     5.0691967]"
"291","3","0.01","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","7.0","[ 34.803356 -48.329823  36.258408]"
"291","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","6.0","[ 35.15553  -36.955463  11.538855]"
"291","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","5.0","[ 40.02261  -36.700085  30.44687 ]"
"291","6","0.01","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","15.0","[ 39.52532 -43.62233  42.77614]"
"291","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","14.0","[ 35.651154 -41.822823  26.35571 ]"
"291","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","13.0","[ 47.149513 -72.65951   18.482195]"
"291","9","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","23.0","[ 51.613277 -79.08986   64.06515 ]"
"291","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","22.0","[ 48.638718 -29.32788   24.342638]"
"291","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","21.0","[ 55.527252  -35.719036    4.1405945]"
"291","12","0.01","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","31.0","[ 56.916813 -55.767696  66.811195]"
"291","13","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","30.0","[ 54.091084 -32.273724  49.09991 ]"
"291","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","29.0","[ 51.6628    -9.598864 -23.063688]"
"292","0","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[ 28.438454 -29.514097  19.688818]"
"292","1","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 28.089401 -14.037253 -16.802486]"
"292","2","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[ 29.003723   5.095481 -20.029688]"
"292","3","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[ 29.762745  15.141168 -31.291113]"
"292","4","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[32.97364   -4.5054564 15.255316 ]"
"292","5","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-6.0","[ 32.65624     4.4967127 -36.133575 ]"
"292","6","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-7.0","[ 35.70322   14.981517 -29.18173 ]"
"292","7","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-8.0","[ 35.79141   22.187967 -31.002733]"
"292","8","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-9.0","[ 36.89136   27.713842 -20.496965]"
"292","9","0.01","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","1.0","[ 37.5283    40.84215  -40.178223]"
"292","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","0.0","[ 38.359795  15.697107 -25.078579]"
"292","11","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[ 40.937828   -15.57599     -0.06551266]"
"292","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 41.97495  -11.24681  -23.301683]"
"292","13","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[44.151463    0.16005486 22.770887  ]"
"292","14","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[ 43.794685 -23.809752  20.438932]"
"293","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[ 25.33051  -25.754044 -15.832766]"
"293","1","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 28.905277 -42.065624  20.783573]"
"293","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 31.219654 -48.140617   4.532244]"
"293","3","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","7.0","[ 32.780853 -49.03267   39.750824]"
"293","4","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","6.0","[ 30.248947  -33.749645   -4.6651564]"
"293","5","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","5.0","[ 32.619938 -42.194706  30.352388]"
"293","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","4.0","[ 32.054623 -54.600933  29.354166]"
"293","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","3.0","[ 31.892818 -46.711758  31.284369]"
"293","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","2.0","[ 34.47785  -66.505936  20.338072]"
"293","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","1.0","[ 37.88781  -77.526375  27.402023]"
"293","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","0.0","[ 42.93155 -58.05121  36.39252]"
"293","11","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[ 46.159462 -45.732395  30.52308 ]"
"293","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 48.09916  -48.67019   34.804913]"
"293","13","0.01","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","8.0","[ 49.68772  -64.20058   57.594437]"
"293","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","7.0","[ 47.02482  -38.936344  28.056028]"
"294","0","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[ 24.97895    -4.3952117 -20.383278 ]"
"294","1","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[ 26.566704  11.178915 -26.379398]"
"294","2","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-3.0","[ 27.245316  19.891573 -28.415619]"
"294","3","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-4.0","[ 29.861824  24.019382 -33.690628]"
"294","4","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-5.0","[ 32.262543  31.449305 -40.47307 ]"
"294","5","0.01","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","5.0","[ 33.43546   33.552635 -39.082054]"
"294","6","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","4.0","[ 35.967205  18.927206 -32.07337 ]"
"294","7","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","3.0","[ 40.334663 -14.311791  13.370363]"
"294","8","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","2.0","[ 41.994335 -23.511267  -9.672951]"
"294","9","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","1.0","[ 40.343487 -30.382042  35.685528]"
"294","10","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","0.0","[ 40.04271  -36.340004   8.751943]"
"294","11","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[ 41.1203   -47.56148   40.221935]"
"294","12","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 36.825687 -24.911863  -4.088033]"
"294","13","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 38.716187 -21.398043  21.783384]"
"294","14","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-4.0","[ 40.476555 -53.579445  24.243244]"
"295","0","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[ 29.288006 -37.883987  20.778082]"
"295","1","0.01","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[ 32.0902   -49.475056  23.823086]"
"295","2","0.01","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ 31.140532 -22.163357 -13.777235]"
